kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag
12602314,K02853.01,1,0.992,0.8783895168881497,0.7514160886839212,7.208600337960199,6.663707243550418,5022.0,0.6146449524049877,4.485,14.946
5787131,K02927.01,1,0.988,3.2361653204219727,1.1969481893889715,6.51471269087253,3.908215767085192,6197.0,0.7104958188945583,4.449,15.849
3230753,K02928.01,0,0.0,2.930325941310596,0.8064758658669484,6.393590753950631,3.432372999130605,5335.0,0.6048622656923737,4.56,14.625
8358012,K02929.01,0,0.0,2.403767657455637,0.9122827104766162,6.593044534142437,4.215676847389625,5438.0,0.598836501088704,4.574,14.89
4664046,K02930.01,0,0.0,0.7560121004453906,0.6043159668533294,7.265429723253953,6.896127942741158,5366.0,0.5394130806179033,4.625,15.625
11401755,K00277.01,2,1.0,2.8467633061034654,1.5129270120532565,6.831953565565855,5.165357239291806,5919.0,0.9497255079603925,4.042,11.866
4180401,K02709.01,0,0.0,2.798053999662419,1.3402504226184837,6.428105272684596,3.571221410645704,5240.0,0.6184236343640088,4.555,14.373
6350476,K02710.01,0,0.0,0.7469722288771395,0.7275486072772778,7.3395376954076745,7.186636234980848,5227.0,0.6243328645595856,4.463,14.139
5272233,K02711.01,2,1.0,2.3050185437496067,0.9631743177730056,6.84587987526405,5.217053079717073,5885.0,0.7471617688661836,4.348,13.642
5272233,K02711.02,2,0.992,2.9091320938293586,0.8878912573524571,6.628041376179533,4.35491234218231,5885.0,0.7471617688661836,4.348,13.642
11456382,K02771.01,0,0.0,0.5956890651927719,1.0681530811834012,7.849323818040561,9.232687797739995,6366.0,0.9333444864399826,4.167,11.751
3130548,K02773.01,0,0.0,0.6306629591031347,0.9439058989071284,7.5310163320779155,7.957943836336095,5727.0,0.6611403844248589,4.438,14.853
9593757,K02774.01,0,0.0,1.2511392967678419,2.2935443483418965,7.202661196523238,6.643125450060509,5780.0,0.6931471805599453,4.438,17.69
6346809,K02775.01,1,1.0,2.921926715899164,3.339676525013905,6.513230110912307,3.8985324152456466,5653.0,0.6423800635062922,4.442,14.94
4275117,K02776.01,0,0.0,0.6964057905188659,0.708035793053696,7.504391559161238,7.8469692541575835,6089.0,0.6360475885193725,4.527,14.716
6545051,K02777.01,0,0.0,1.0971655526500548,0.7466879474879752,7.075808863978387,6.138288451548779,5235.0,0.5715443588006965,4.595,15.734
5513866,K02854.01,0,0.0,0.5625322309780271,0.8671004876833833,7.600902459542082,8.232339116407504,5780.0,0.6931471805599453,4.438,13.573
4547603,K02855.01,1,0.963,0.8757835807021976,0.832909122935104,7.395721608602045,7.415018565151337,5487.0,0.7285143243972366,4.333,14.456
5688910,K02856.01,2,0.918,3.291125466251534,1.355835153635182,6.504288173536645,3.867443962030179,6036.0,0.7385984434638627,4.382,15.323
6345732,K02857.01,2,1.0,3.057025015657764,1.1378330018213911,6.647688373563329,4.4298639640880415,5937.0,0.8289884034713584,4.251,13.701
5716763,K00272.01,1,0.0,0.8247578654307164,1.7083778602890038,7.703459047867175,8.6437747397223,5918.0,0.9539717988418436,3.978,12.107
6345732,K02857.02,2,0.931,2.1331435539009838,0.8458682675776092,6.98100574072173,5.755805502723353,5937.0,0.8289884034713584,4.251,13.701
8611257,K02931.01,2,0.999,4.607699321028082,1.1537315878891892,5.707110264748875,1.0750024230289759,5010.0,0.5394130806179033,4.623,14.699
3861611,K02932.01,0,0.0,1.578841377994704,1.1378330018213911,7.045776576879511,6.015766839630947,5984.0,0.6450068052320104,4.521,15.851
12416987,K02933.01,1,0.0,4.788185703602193,3.1437211512674406,5.484796933490655,0.5766133643039938,4412.0,0.48427628853245414,4.662,15.823
8259713,K02935.01,1,0.999,3.363194860078801,0.9321640810304452,6.525029657843462,3.9485477801105184,6434.0,0.7202758479481979,4.414,13.603
10880507,K02936.01,2,0.73,2.0122613744656035,0.8153648132841945,6.840546529288687,5.19877323621165,5496.0,0.6846108495376588,4.417,14.421
11098013,K02712.01,1,1.0,2.140995191815791,1.0188473201992472,7.037905963447182,5.98476716966025,6408.0,0.848868055556721,4.309,11.125
5443604,K02713.01,0,0.0,3.1086596506690607,1.000631880307906,6.182084906716632,2.6304489550786583,4889.0,0.5223588595796638,4.637,14.985
12206313,K02714.01,2,0.982,2.7332777405124147,1.0438040521731147,6.7912214627261855,5.002468704763196,6115.0,0.8289884034713584,4.249,13.312
12206313,K02714.02,2,0.998,3.8778178856113534,1.1314021114911006,6.395261598115449,3.441058915087286,6115.0,0.8289884034713584,4.249,13.312
7769819,K02778.01,2,1.0,1.1680490936020254,0.9932517730102833,7.157735484249907,6.46078043991722,5417.0,0.6423800635062922,4.447,15.392
11874577,K02779.01,2,0.998,3.5683643945640724,1.0577902941478545,6.327936783729195,3.1801349965517702,6161.0,0.6216511788548753,4.545,14.936
12164564,K02780.01,2,0.996,1.4705988383849387,1.0577902941478545,7.166265974133638,6.496307309196113,6198.0,0.6956440607585325,4.464,15.526
8190354,K02781.01,0,0.0,0.9615541193188301,0.8372475245337022,7.677400430514807,8.545133208403486,5622.0,1.104262960176924,3.813,12.743
10397751,K02859.01,2,1.0,1.4920526101713032,0.5306282510621704,6.923628628138427,5.530381015236806,5374.0,0.5429055172294023,4.555,13.851
10397751,K02859.02,2,0.829,1.1004154263711223,0.5007752879124893,7.104144092987527,6.249685625034888,5374.0,0.5429055172294023,4.555,13.851
10397751,K02859.03,1,1.0,1.6656042191874132,0.4510756193602166,6.851184927493743,5.238726585134399,5374.0,0.5429055172294023,4.555,13.851
7815931,K02861.01,0,0.0,1.0538115693704737,0.8754687373538999,7.356279876550748,7.257397551556688,6065.0,0.7045815581856084,4.427,14.944
9642292,K02946.01,2,0.997,2.7813559029517276,1.0750024230289759,6.5722825426940075,4.133885736842633,5926.0,0.6349882663864131,4.532,15.679
6356692,K02948.01,2,1.0,2.5170265151751012,0.7030975114131134,6.787844982309579,4.988185165258664,5557.0,0.8104856729771787,4.198,11.926
6026737,K02949.01,1,0.934,2.413652625606729,0.712949807856125,6.893656354602635,5.409545633233746,5866.0,0.849723487602042,4.191,13.313
4991208,K02951.01,2,0.998,1.236513204755425,0.5128236264286639,7.1308988302963465,6.355013312114854,5561.0,0.6275414234619514,4.486,13.348
8243283,K02952.01,0,0.0,1.014965825817778,0.7929925155296614,7.326465613840322,7.135639575186451,5784.0,0.6851150088626811,4.416,15.229
9092504,K02716.01,2,1.0,0.6744047183001652,0.9242589015233319,7.418780882750794,7.5118909017055895,5704.0,0.5900064216404319,4.575,15.81
9092504,K02716.02,2,0.956,2.0095617519971944,1.0296194171811581,6.784457062637643,4.977147449935266,5704.0,0.5900064216404319,4.575,15.81
10001368,K02785.01,2,1.0,1.7523792005464673,1.0224509277025458,7.106606137727303,6.26112902314758,6237.0,0.749527513996053,4.374,14.083
